"","AKT1","AKT2","AKT3","PIK3CA","PIK3CB","PIK3CD","PIK3R1","PIK3R2","FOXO1A","FOXO3A","MLLT7","PIK3CG","PDPK1","IRS1","SRC","GAB1","PTEN","IGF1R","PDGFRA","PDGFRB","EGFR","ERBB2","ERBB3","FGFR1","FGFR2","MET","NRAS","HRAS","KRAS","ARAF","BRAF","RAF1","GRB2","NF1","CBL","SPRY2","CDKN2A","CDKN2C","CDKN2B","CCND1","CCND2","CDK4","CDK6","RB1","MDM2","MDM4","TP53","PIK3C2B"
"TCGA-14-0812",6.50109623858262,4.07323301650334,4.16163597774294,8.49282871059462,4.31636537159425,5.06570011837675,7.74730649715518,5.02455094333333,6.56439409264594,5.97401294654861,4.97400524174884,4.27935071358661,5.56412273587113,5.60488516490313,4.72294789149286,5.65731496008635,5.06033278230043,5.98723876649292,8.98015832192353,6.18716960783446,6.67183095541476,5.27336493261421,5.19106704832749,5.54990250073756,5.40297794571208,4.77008988316798,7.2209266304645,7.0708726983277,7.87719134731656,6.4706246196548,4.55745295030257,7.96740754774148,8.71097517862543,5.14523764115574,4.4384493612634,7.59208127129441,6.96885062510058,8.68176010568181,4.63701550575673,4.98058161634756,7.21438434533911,9.75719170639889,4.05498132840769,6.16943251195327,4.42527789277013,3.71315406007051,5.40229465778411,5.57406914321958
"TCGA-14-0813",7.03286717258423,3.99062241749091,4.14174216686195,6.98344456914368,5.27995737593588,5.10578944546888,9.14960820897045,5.02728171605353,7.69236988415857,6.70647072373037,5.12507224611613,3.96995294929116,5.94608374619016,6.00306439772705,4.67893652522692,4.86035017947064,5.1604234229225,7.54653984142424,7.8365905308307,6.16643220425517,6.92093931595398,5.46778401234014,6.58579419835264,5.66584453017442,5.2624702497762,5.37162843830195,7.15019368206192,7.41536010266024,9.10246706140295,6.78755846589991,4.73509558486362,8.24992301425035,8.3488016216607,5.14121001893227,3.81947240036352,9.07208254316702,5.90734648397505,7.30359320087997,4.19491883068129,5.30007153867625,8.14076831026778,9.48421098729918,4.00456595768493,6.2284091760851,4.46178192549537,3.90941748944741,5.52313334153822,6.92669929057256
"TCGA-14-0817",6.97657889387551,4.2892751099731,3.84182450674934,5.1914249471685,4.66658419809286,5.22452593390216,8.30030312012898,5.00382875221434,6.59487732013563,4.96846483229386,5.08622468246999,4.45658202433129,5.51867776527813,4.98606856994709,4.53231918068692,4.70196907657374,5.668099089272,5.19716283897528,8.24132494935633,6.39334096241755,8.32559656352538,4.99363612733063,5.39028600832875,5.48658415005233,5.40984978571356,4.45033268335278,7.56751608078501,7.41384133715258,8.37382391795546,6.79210872371889,4.3992972241316,7.68769155793539,9.10514041877316,5.21854062177394,4.13978474203079,9.12093170821768,5.31922240477781,9.48147439161992,4.27275122047177,5.40465422047664,6.8957531381317,10.4051250988182,4.10552923042041,6.99285580913718,4.22806944044091,3.64610930088905,4.90663209399205,6.17798440970537
"TCGA-14-0865",7.49846675200219,4.01263255160275,4.32516832142952,6.32416653465997,4.30928676961175,4.60597091530141,7.98432770615174,5.16735198812243,5.7049130033646,6.14648632806709,4.71896791249271,3.95061106948691,5.57694997768987,4.52277941721888,4.89325875266151,5.78617438935555,4.56416682173429,5.46523980417004,11.5607209243006,6.59465092912592,4.75173486660872,4.47395193617022,10.58751143832,5.96147345230342,4.6460575384113,4.40603342725036,8.33892988686551,6.79775264518179,9.27604344910476,7.09888394142773,4.71550907923938,9.10015460951596,8.51594365336722,5.65642246276453,4.00242017255613,8.96708664821391,4.39471898681384,8.33781637228919,3.98860564300554,6.50107193483236,8.48483260302817,11.2783124770908,4.08792683651974,6.47467526853697,4.64966547157363,4.23994386208067,5.86118878122219,6.69306533734072
"TCGA-14-0866",6.98087199283332,4.27033553893681,4.12743550737402,6.27926639538183,4.63053787604914,5.07835231850824,8.21054739252387,4.87181736781722,7.11198476208481,6.00219265955667,4.99141778504776,4.29171354517365,5.44975444822898,4.50979783325079,4.65990097699353,5.54933733265016,5.87425815795427,5.27808329531186,7.79242432775015,7.4230896152257,9.28445969307167,4.81595891092898,4.82929439463764,5.55833452412053,4.87117505061129,4.34717636142248,6.90511262158624,6.87058380590477,8.8055030040823,6.34883862405967,4.89001372964322,7.7915047324803,8.35040319985866,5.28225165750524,4.5305560051736,9.12172747850005,5.0075082808359,8.36503870709818,4.14161589109354,6.00115079276709,8.83373517292804,9.73390118834196,4.09534985538651,6.77451683777187,4.50599225544278,3.6800349548013,5.44703629635809,6.23246499065992
"TCGA-14-0867",7.66298872802989,4.19553486551129,3.9834132546396,6.16212898363994,4.42761182965741,5.12920392241262,8.11788434114374,5.41019059162653,8.70809687900673,6.55367229557493,5.04565269169285,4.2878708700545,6.2232236933515,6.21133387141318,4.55539318421586,5.07098698301691,7.62713507660018,7.000908642108,7.56007354399184,6.80650527417105,4.6693445501198,5.98450042683342,8.4886961709474,5.95831109673693,4.38996776706863,4.97567779386128,7.77762173849898,6.98866492623651,8.63002899544929,7.00802864251459,4.3204656389478,8.02437103023794,8.97954477785997,4.75291755523247,4.08857621164288,8.76152221860028,9.66337340465813,9.00834381309603,4.59721579077431,6.3244863031258,8.43086048269746,9.87410296729691,4.00596764924853,5.85014877214709,4.32282749012483,3.78092127251321,4.68524091752289,7.37170925567813
"TCGA-14-0871",7.29464444505819,4.27461034127322,3.96456958142323,5.66100365717721,4.24472762457382,4.91900968515002,6.21652355739522,4.95313561978305,6.98340107659334,6.5153549145121,5.09189859002434,3.82513289857221,5.94805401369773,7.36742834939918,5.12664855124665,4.7203034476501,5.36598783288628,7.76973465507678,7.93879242191951,6.30486347546095,6.83062980463719,5.36976186618704,4.11352296526995,6.6306372979118,5.47342099758935,5.34686888566551,8.3152385822657,5.95538873351648,9.52699059255622,7.0467198673182,5.57850088101608,8.31212044017104,7.15815663012883,4.75017262831271,4.23730085820304,11.0301410667572,7.11721377872633,4.0215274886589,4.09838650947328,8.87018003661439,9.2862520390745,10.294192468245,4.47596529905289,5.67834718007727,4.29910961693227,4.03950746581911,4.6711649343327,7.716739095063
"TCGA-14-1034",6.98658752078777,4.03525503109975,4.31018852935886,6.87978486491702,4.45423991952508,5.27175580283249,8.37365189622213,4.77912338241882,7.41729227773775,6.68163948408465,4.93405345403731,4.2408242251035,6.07746738379285,7.27251702446173,4.66122737641385,5.59541525484169,5.87184462213755,6.32222910191587,6.48652302112744,6.34688024477475,6.71735397144446,5.59879856013977,4.99788245818494,5.75295909097969,5.22990517494472,5.51935502489689,7.58626977898837,7.04299539977798,8.46888650656167,7.10027060896716,4.57613865877502,8.06798720484536,8.79079740358883,4.64887550549119,4.17260345554202,9.34904752126038,8.068060048287,9.26495222763051,4.37088651468413,5.11579156745623,7.02106655067372,9.75156418291406,3.98057063457722,5.78212678983411,4.4102002981737,3.63651919391938,5.56339832506449,5.12166630530152
"TCGA-14-1037",7.07102529419601,4.1605639118212,3.96075250391329,6.10884091002645,4.40133383853624,5.00330018122499,8.29803822821204,5.05359002358315,8.11830760198943,6.3598813019178,4.75395232692089,4.33509644421167,5.74448054749351,5.87845987592459,4.82401390172575,5.52437551861622,5.18872526055336,5.79878868561345,7.70268528014806,6.52436822466572,7.78314082917183,5.66405334281295,7.17545909429481,6.16756009901073,5.78812437349936,5.38915353734307,6.57046896719911,6.35179210659425,7.96959371047563,7.04341534163208,4.46780813725105,8.04983309818687,8.6087036583807,5.21826848194639,4.16204229322063,9.23675334424096,5.54037544692392,8.3686382051306,4.0335443242884,5.6170057606488,8.43693388640996,9.93703682744588,4.03201645903049,6.14942850463116,4.55528867325993,5.03497791573922,5.38377138680411,8.60401914409415
"TCGA-14-1396",6.36295391270609,4.20203456995758,4.35465549498492,6.11720378927056,4.76616835315982,4.92304624387982,8.24648967394392,4.77305457069017,6.17429971554149,5.63012334079988,4.99122876057334,3.98527181076735,6.05769134589441,6.73547545510297,4.48105156986609,4.77758241164946,6.53413840060751,6.48651626978213,6.34546264045657,6.40639810379177,5.64425161312497,4.49158462554258,4.06995317948554,5.4605726317989,4.67256162672669,5.90256344997195,8.29831293306244,7.68685644395098,8.8235915396186,6.35177606919143,5.37077213409215,7.47928526989825,8.8429747473444,4.59286976510296,4.44392846593636,8.51836585250012,4.64303880677944,7.71597937082757,4.14733366292334,5.19817822851149,7.12857069536107,10.4795057131294,4.12952499098258,6.13098776276441,4.65456719968531,3.97232031719827,4.13657548836964,6.07965242061335
"TCGA-14-1401",6.76094618316286,3.98815313809524,4.01065358857497,5.81710437671616,4.5612130002131,5.33532710628833,8.7199256170344,4.78086011436503,7.72868377768315,6.59588608192803,5.12302241372377,4.36312427301146,6.0512965784073,5.32912389747508,4.60331698709648,5.0987588366505,5.47650148264853,5.68681595229384,7.63130918784911,6.66038136778206,9.5103226780786,5.03898209965944,7.6159659918746,5.66553044948839,5.45951616908475,4.6446426377835,7.16374916642303,7.11812760057168,8.87833526249553,6.33479374653211,4.43691800581255,7.9325253899551,8.61013383685714,5.17324236059938,4.18393623663265,8.72069672903723,4.7008283994871,8.15061020450325,4.21710158660736,6.972140871972,8.30683923051115,9.34278192046976,4.10346486838218,6.67096878391882,4.48129786135813,5.37164744674333,5.44424425257978,9.63578265205352
"TCGA-14-1402",6.30100085225166,4.3412625414294,3.92806307337395,4.92884589046528,4.46031977630039,4.89237901834745,8.14027918475223,4.67660438344217,7.07551521980802,5.67446567654836,4.69235062035639,4.07653444554225,5.42280765223997,5.47798400580086,4.66566586925653,4.89615554365272,4.96500584356028,5.9114676053653,5.86321503856874,6.07979090971117,9.00335972161817,5.23261195680256,4.07618015576554,5.72596727919881,4.98043675484617,4.58327493758012,6.71704640907496,6.40566216712243,7.67479171595038,6.0261509119941,4.75916253628139,6.53617190732606,7.91102134066105,5.33629161576344,4.40170790643227,9.31794857387741,4.75974812105216,8.40613310600758,4.67621891393975,4.82718199590601,7.32249648875527,9.62530852686428,4.16575439997509,6.04613399285008,4.70411947181542,4.08999059147761,5.91401835650447,6.02976070884101
"TCGA-14-1451",6.72666543493736,3.94215758740456,4.15029859878371,6.47649678557128,4.04778309291479,4.90449258733057,8.23494998268984,5.00420520449368,7.08523076350216,6.37552219496564,4.95943830459748,4.07845184174019,5.90436864038056,7.67909582734598,4.81530237274816,5.53806480867287,4.84768869983463,6.12780513564879,8.18868844188794,6.69811518105736,6.18130590903404,4.86101485049255,5.8580109791016,5.75446214547826,4.56328496479687,4.84249258666151,8.011099945315,7.17273818614258,8.56122267450814,6.17509111913479,4.89830411886704,7.88255181988351,9.4572310648643,5.23961222179129,4.04163759718754,7.33831760101697,7.77503411547618,8.470614566577,4.11213147985023,7.39511648326289,8.3796443589093,13.1765410005966,4.17013533999954,6.58358896691027,6.55559563071098,4.02027244302142,5.37564972047632,6.55698051537793
"TCGA-14-1452",6.50376230295609,4.0886685628869,4.58342966525163,6.90181769245005,4.32255370090168,5.77513762916049,7.78691169874259,5.10375122409307,7.46271418841316,6.43183180517295,5.14510716073389,4.54270883664981,5.97245530280444,6.1119268346938,4.4346896867635,5.48399716432187,5.66834086547344,6.72317710690626,6.28578176551112,6.81645050820391,8.87202392393297,5.19631921187234,3.9106916745617,5.56365050225249,4.80055839913456,4.47400344675341,8.14817413739735,7.03206204268644,8.63379667528346,6.72348669827442,4.29408095979129,7.65191424200231,8.7256226507807,5.1562159631674,4.24201005315395,9.36423032325321,4.48408065619064,7.80083948415783,3.92483515134912,5.84278959291921,8.45684956965406,9.46417516082492,4.34080117372289,6.94480462540164,4.75161433802772,3.86056776082384,5.57556498224214,6.03915936308449
"TCGA-14-1453",6.54773580012248,4.21481356783107,4.07811740994006,6.1019684598661,4.19551579205621,4.9534976475744,8.44281317851094,5.05855298559204,6.37705586288466,5.38628050314158,5.34287155698544,4.13395416099423,5.79550989324502,5.63416228700652,4.5018001405498,5.31347360666294,6.05398386586168,5.93004734735819,8.10831515117233,6.42286782094151,10.7062070039179,4.76104766813512,4.24322658309565,5.98770083812135,5.13629776560608,4.47901062477395,7.96078723006356,7.36519653753509,9.63018812325698,6.50480892761878,4.27041938259888,8.05616519930051,9.45379585437208,4.92246680963493,4.2456288639433,9.42001288140794,4.62632587715023,9.48380766042894,4.14661652845596,6.03919250340452,8.56047942978724,10.1909572206538,4.39115441693266,6.57387770707947,4.38760547033249,3.64472800217341,4.12578456285298,5.9687933339218
"TCGA-14-1454",6.36223587838816,4.15664448240894,4.57066039297179,6.13232792366915,4.90830969447675,4.64719511543106,8.19989546044796,5.28306715179665,6.85827169954306,6.86475366728964,5.01525339625499,4.08649034621098,6.02089027075287,6.34925476816394,4.73832176208045,5.45757225787081,4.89351077390355,6.41019978049283,8.24373635134201,6.43663898696222,6.02397324797345,4.8493771330351,10.286804915169,5.37781593124449,5.1412730200232,4.45023248763944,7.29793624960636,6.37586842301824,8.62385046392244,6.37862057676354,4.51639557057314,8.15001637560695,8.27002621634431,5.22495980205381,4.28517063225101,6.12884125856013,7.41220918275106,9.18987356132366,4.55406276695778,5.24441552029812,7.66570403169916,10.2236252557321,4.15336060156293,4.91100570060328,4.56511091290608,3.76717527638199,5.0514885987704,7.75629274388302
"TCGA-14-1455",6.65642344479316,4.20659096773299,3.93078984488424,6.36428496888722,4.3187391792462,5.11213466228285,7.97272094213442,5.361901217595,5.30319991334447,6.1263884479552,4.50391015200215,4.39186646293258,5.45818530067289,5.87723301290031,4.84569667853599,5.2981441160629,5.59491068361382,5.66336851810535,11.5885267343105,6.90371399813953,4.93016513650397,4.53470302351303,7.69705356306647,6.20049216257745,4.87872646760944,4.37533247659643,7.12505884147831,7.77451150922843,8.42308076463216,6.36253474607187,4.62468782272798,8.5280732235984,8.60139789422885,5.05759748595359,4.16443006162886,8.46281776373493,4.68858253218723,4.56804041559868,4.17411071400775,7.36492639929351,6.8391230366029,10.3332188305101,3.96975757872828,6.6191655761746,4.61852015532685,3.9858821430696,5.81741787853205,6.55568994001397
"TCGA-14-1458",7.00048937961323,3.99244846261868,4.08754846583624,7.24537571476834,4.16125723111175,4.93812350831928,9.15901470030606,4.84776524643506,6.08442189894171,6.66061290819914,5.18564992918575,3.79264564634439,6.05546134843279,6.86429299728259,4.9488404947688,5.26493948913922,5.42137248174538,7.027386006566,8.34345521078828,6.04807971753173,6.56403816634176,4.50042214380461,7.0789299787526,5.49033420237045,5.54148660543482,4.75077444416886,6.35584210498726,7.2294603228393,9.16263995162547,6.09410169318024,5.11959832728824,7.85426137895287,8.39909169596655,5.53568829839616,4.24532885191109,7.58161573769945,5.67198974870256,5.83105136831843,4.13504414055195,7.08080874646188,7.67780006092302,9.00103135518658,3.89303447043621,6.16970576423281,4.41835719869884,3.79023393602618,5.00266790628352,6.57686765567493
"TCGA-14-1459",6.59097987529271,4.15665667104774,4.07442161092365,5.74468583983986,4.60030336370057,4.98517789725162,8.24041461084299,4.68787808148948,7.31197442781401,5.80917580580964,4.75502661031205,4.12621291868987,5.57098725195329,4.32983971514772,4.54323294017668,5.22795475793048,4.87615587540445,5.82911309070822,7.37864901761978,5.44463983646188,8.83007181687514,5.17927070101215,4.75840531260463,5.66213744834461,4.76446101328904,5.31316412276326,7.29116268790028,6.72489891276144,8.78934299553254,5.85896217232143,4.73949581862594,7.54003696459902,8.35111002263062,5.03779073963498,4.1585552979392,9.48064649587493,4.46321864244767,8.42421666008005,4.04424201613811,5.0618044395391,6.81483971450054,9.80412934675618,4.05246888174593,6.58115770327375,4.66784428213805,4.79926254772846,5.06562123962268,7.8784843857077
"TCGA-14-1794",7.491045453801,4.07374507859234,4.49178509660884,7.15858210813286,4.59952800361832,5.17270965421164,8.61070497089646,5.21970975105763,8.05269109056106,6.69662651105827,4.9545585158561,4.27712788454044,5.6493824976346,5.55673547087908,4.68675280868194,5.79241608598036,5.98988887514897,5.53702698943709,8.39670393776534,7.56506046227234,7.79388505814094,5.39483017651774,8.95434045793374,5.44984233778143,5.36557435244615,4.93641239245013,6.45093522135135,6.73429739724558,8.63543129004884,6.61268978943989,4.45476026978109,8.74444934049909,8.6993321481745,5.44523982999444,4.12732749758912,7.93189160667615,7.62570338140761,8.63975083813841,4.43326858621101,5.62094780280452,8.46119164696451,9.64951385005373,3.85402552760371,5.84018215622418,4.33459668621111,3.82654014724469,5.77846119127909,6.20541562918203
"TCGA-14-1795",8.22927342350369,4.0354934990404,4.08017327238609,6.70652500060339,4.38600691435806,5.1576846203698,6.95597114435967,4.9928468216155,6.39493952650352,6.56869316017516,4.86384323693065,4.08801421341957,5.93591975165781,6.11955384419596,4.81724337222889,5.29720918088216,5.59672333518007,7.1070958849456,7.5971972599318,6.97247958134283,4.99527737435636,4.74246723785044,5.63012856350715,5.58156425199978,4.46134105047813,8.8482980931723,7.68705888519147,7.6613790768183,8.792884699799,6.55465290098609,4.81330121099295,8.44182959886368,8.72113434772723,4.81019720482285,4.50773682263076,9.12776515487515,4.55151360033466,4.060857851674,4.19412695755278,7.08034489586704,8.5560927328089,10.0828796163376,4.30157601452889,6.52229991895056,4.70613837826879,3.95151675267046,6.10455844439172,6.65271086046586
"TCGA-14-1821",7.81228680705514,4.16348537899669,4.36853750026959,7.4896152508198,4.42187644942648,4.75906274779137,10.0654024928487,5.7821809939347,7.47473256997366,7.46615477198734,4.99579742220189,4.04059892608723,6.0652509448318,4.61245942721794,5.10822420863374,5.64885663926944,6.37604481891311,7.73213408753833,10.8721531239385,6.95791627728893,5.077989513675,4.76255905057343,9.72486779959635,6.32041275132417,5.78374383605283,4.55582179888943,6.46362165468168,6.54728488676465,9.27741468773038,6.7130204025438,4.60017766407048,9.69033671997925,8.54965354856624,6.11872060134011,4.39917490188563,8.73447726829609,6.04165814911181,8.17234448722074,4.10302137705707,8.67096079043994,9.72069693775685,10.6848588188505,4.18907996931277,6.9204372731763,4.6022327488181,4.23445215709872,6.87284543882074,7.9382273565379
"TCGA-14-1823",6.1670844166255,4.18235767593595,3.95559333122791,5.21955599958487,4.3513322071288,5.25962762386974,7.39988652072543,4.6129388946838,5.85815567148234,5.1391102287492,4.9213235885954,4.58011626893425,5.22497069123117,4.79122450594423,4.61228393131065,4.36968839359491,4.89335041867777,5.47880824720208,5.07935603206013,5.92721245423699,7.8331694076238,5.38402760834261,3.85029158413429,5.50138080503435,4.97182532034974,4.72093298031612,7.16598159645541,6.71178458562329,8.57723161258607,7.1271626332452,4.80994746547924,7.14047142227845,8.5375311223017,5.07156809029159,4.38550737243022,8.86088095594119,4.95160087824222,9.22714349699619,4.52780294021607,6.02526225958504,6.5229793107486,10.3441364516071,5.53027570716414,6.76953531787296,4.83012860240433,4.30396994281099,5.6082772727556,5.09970239536438
"TCGA-14-1825",7.43181229843368,4.17953632580499,4.15972185085432,7.36516102051597,4.62766646200249,4.89737713722482,8.59032491651181,4.86659478342815,6.42602424691575,6.21383429147684,4.61187064412263,4.2245743605276,5.53283768054322,4.59206575486965,5.04558603990052,5.63697668742894,4.75696070859664,5.3755046957832,8.9535039529454,6.47290609656628,6.23643980186177,4.563802462235,7.6300531102189,5.40874397446448,4.93490301911223,4.53899594729021,7.88001701008815,7.40381483161987,8.72265048231216,6.48934085020446,4.61249351144724,9.5306233924114,8.37554499661217,5.34695421202486,4.18221701980883,6.91261363525769,4.61792185005875,8.31131469443826,4.11248325527314,6.17004056915477,8.59108548596471,10.6448358005005,4.20703920186581,6.4730656909338,4.75613889106386,4.12152197685661,5.40149412802426,6.35716268404369
"TCGA-14-1827",6.84214649772338,4.0275265674481,3.9452564614965,6.2952119150634,4.4630009365814,4.80687397840987,8.5205526227205,4.73125728752753,7.50139441227143,5.82433726959125,5.13950232797221,4.54083100721188,5.42667975713671,4.33794645814842,4.61566319741912,5.63255374501687,5.2317844183813,4.85340550849182,7.49017932314331,5.71289197893867,9.78262505084385,4.92035957993881,5.28530823389699,5.14586670531718,5.19176002027223,4.67797453814886,8.33935052977343,7.0614616760354,8.81774594788877,6.14096017068657,4.50595882978939,8.0611274031937,8.61055055044382,5.37306559402863,4.01482653701365,8.98108320239332,4.9200153167522,8.65096549534872,4.12450583104922,6.06839501514677,7.31983306404606,9.92412891801409,3.9441005939747,6.83023945834235,4.44641395302586,3.81532201753268,5.24108748715703,5.60996098763551
"TCGA-14-2554",7.68775754326573,3.88702877831445,3.88413511026698,6.05484010590724,4.45481221919815,5.17071773828016,8.54800072835559,4.6880940428624,7.74060469384878,5.83868468862944,5.2437915448471,4.61421546021927,5.51785161347744,6.47490928663741,4.85454094462675,5.71867908718706,6.37032463264321,6.35119388512044,5.73542566546162,6.62997443012785,10.4027560297112,5.6537558644206,3.98378611405324,5.73541864105855,4.93217933120493,5.14598204026688,7.96259422177088,7.76040443711265,9.11638299054528,7.62558600651978,4.4448957075554,8.10039157218091,8.44698709406802,5.6285308670831,4.47308947988656,9.75987142523022,4.5817678855916,8.8916949038515,3.9186670102032,6.33625388146988,8.3710631217867,10.4329808348813,4.02068074083231,7.06476068808949,4.17972704734811,3.75864543111589,5.95911996204723,5.80985318891775
"TCGA-14-3476",5.96218018143234,4.55293581772011,4.28336351669044,5.05808423548834,4.90782459469187,4.83335975807702,6.6947217528846,4.61473769801606,5.78047158446814,5.00207674291179,4.69985147048248,4.43709662069803,5.12038423287131,4.78409393399767,4.59262777653035,4.4233855016449,4.84545683846895,5.18005558807342,8.03690654809207,6.26913724001624,5.22388048288478,4.9101936480981,7.39914973194928,4.88915755003561,4.93846922120359,5.07563093253028,7.4870795915616,6.44918341350063,7.5712471347772,5.41285691797886,4.4211609554716,7.6299672064581,8.0139046484904,5.12281599083143,4.2306396946475,6.97782457435947,4.9180241045537,4.96422795185701,4.00608822020567,5.02163897286162,5.96375900495141,9.6649787726118,3.99480244807647,6.44273839887857,4.76382700042186,3.97684307603245,5.23817481550795,6.08461588615138
"TCGA-15-1449",7.24349144100363,3.99015928946324,4.04834950479567,6.24051535121746,4.79502409188732,4.91757194255296,8.48827288610202,4.96995725153616,6.05951626948235,7.41861185477151,5.22587920653522,3.8995962654606,6.48195459737397,6.72432232573145,4.71579770209158,5.30306261374634,6.75696294751936,6.56688045078997,6.38839823770832,6.75209884265691,6.95356815959097,4.43021542144252,5.32319663140013,5.40542910715054,5.80998631230123,4.43587267813893,6.83590660803383,6.96184019292732,9.67361456697189,7.25855625794175,4.78202307631245,7.93677010547647,8.36427735336064,5.21442318218627,4.13483238204525,7.28344180225755,5.63703861930764,8.3959025209725,4.07863034739035,4.41755703653876,7.9786808743781,9.95934419785893,4.31245743125431,6.56170968559268,4.32696046325238,3.92113650574353,4.82179246856182,7.08468254295862
"TCGA-16-0846",7.1049589268104,4.1108254535785,3.93569463225509,5.66179233871449,4.48419807766756,5.23058223672917,9.24858835475719,5.32370681199235,8.13359253266736,6.45357873121373,5.16742473080809,4.17490892450907,6.21857151327364,7.06363536122428,4.882878185867,4.74919428248465,5.33775200538725,6.46173709478466,10.7594692766159,6.5875141851824,5.79545896214177,4.90027701289834,8.89332486388906,5.39601950094973,5.50714847576157,4.65218676127766,7.59061480242824,7.2129234987482,9.1816760934924,6.62819887572266,4.55066248482143,8.24501150823914,9.31126133167149,5.36070752848383,4.01975257781817,8.28767405745346,7.33692191858585,8.35253111615584,4.30154615248837,7.37632918040544,8.38488991286557,12.7461904592776,3.82816118591321,6.75467346343242,4.49985415742963,3.8973198909134,5.57162512572729,7.95299321742428
"TCGA-16-0848",7.55397584847954,4.07402791782714,3.8963317571251,6.33068578328992,4.91177625198901,5.30321580301271,9.45599738734186,5.35635793423256,8.68091500625247,6.66102464932426,5.17363657701262,4.20131286096942,6.05657074206109,6.64478091235883,4.76449148668481,5.20565724592173,6.20736530600083,6.27819718165001,10.3595371133859,7.45008507652234,6.42903340081463,5.87268671482982,7.56636800530039,5.6046213189052,5.40067361230311,4.86906306175295,7.50715343712277,7.12987930987649,9.04690001169214,6.76717345745759,4.60331925120784,8.13303353119892,8.78182933108318,5.36765896520838,4.27879553996188,7.67930805961658,7.58018023025237,8.22710088694616,4.24756539926369,6.84450340061401,9.1250531641824,12.4174505465004,3.98078162682379,6.64338876152557,4.51821827672824,3.93705128957204,4.89777327484798,7.92391210371385
"TCGA-16-0850",7.74953301967566,4.24070734987852,4.29097560152945,7.0560864591876,4.26811276144975,4.81479425200844,7.64180028964479,6.01994120962091,5.56832855036078,7.51010725636365,5.65971471995469,4.0094312470269,6.37033993299279,6.12187636986407,5.03399860583972,5.50595846646282,5.83415168222466,8.16518962646917,10.8934498558306,6.92292052451311,5.69850130975529,5.21939144815702,4.42799665992525,5.72166809620134,4.6437853036639,4.54595309319554,8.38106391519345,6.69722509098192,9.18505386285647,6.45249941177745,4.90568667347895,9.2671824485013,9.13850445944048,5.81212637173331,3.98807441201986,7.14634896790343,8.61425062649734,9.20050638101743,4.32247420841136,7.945295313865,8.17269180239568,13.9044315799328,4.15649898222467,5.24400881244462,4.29275664656213,3.80311921456022,7.44195506757745,7.07065016104432
"TCGA-16-1045",6.15581124513965,4.15897002976985,4.31003857577456,5.99227625865823,4.96279524135363,5.51556883230515,8.86162327970966,4.68316350678438,7.76386974251808,5.94882214100359,5.23062034682851,4.28077813163288,5.83514707385833,4.82146016026858,4.49879248988871,4.67036428715237,6.16654927794062,5.8928755441701,6.6870182923912,6.89300659477567,9.36960879406407,4.96858110827619,5.58055485318342,5.63399971815006,5.34277853017454,4.63489544770221,6.84732129607962,6.2824425652104,8.63421868868924,6.18631149975144,4.32439331934685,7.30040451261026,9.13205832750946,4.92259519974585,4.26157760811242,8.6083492482703,4.82133480712758,7.63884740525327,3.88368534236039,5.00740476772141,7.34779003527974,9.33600960637519,3.98281762775324,6.65508005950888,4.5020108555765,3.76851651283241,5.14203240333361,6.359546094426
"TCGA-16-1047",6.81477274237314,4.09792329543864,4.09690813909774,6.27848334698996,4.96730067712558,5.22928589399344,9.2037281060385,4.49713698847038,9.13700190387484,7.44985089980118,5.1097689745343,3.92235719263997,6.1552998600312,5.49360530705712,4.53979375706192,5.90008718062614,5.6108116251179,6.86252603116588,6.73576455227933,7.1796086085925,10.5973877865623,5.34311657120468,5.95608914081045,6.61070891285066,5.19471673318808,4.42999395409455,5.56720665821261,6.35009074423299,8.82394560539965,6.72736730424792,4.72780934300222,7.2030817965399,8.07109782069348,5.19774117824693,4.34659502292683,10.0875861778887,4.37069352542777,8.68729013554164,3.97998595251297,5.41797712551809,9.00915032250767,9.23662957028765,4.15786437841305,6.75332428873231,4.72675179731112,3.96403850472616,5.65804876777169,6.49041683863373
"TCGA-16-1055",6.9359637105726,4.03566062126754,4.03785523960515,6.13401622592315,5.13587020274854,5.38635958287375,8.77811433685567,4.37395039924636,7.05293829910365,6.6490365164621,4.96721596664272,4.33516188400894,6.1552967714062,5.36060586665212,4.49191375524632,4.91396331842221,6.08162467695167,6.08297200820569,8.3273454084394,7.66232339288326,9.87743055693071,5.03833161241479,4.82418448269342,6.00645158478353,4.98151667762965,5.00235132146458,6.70418882692906,6.70894083425378,8.20005596255431,6.25619155259741,4.45032764855836,7.95086750464678,8.71335095680408,5.1727612248836,4.13261660874666,9.53051230893966,4.56133782860444,8.98826688448419,3.92321648273135,6.29114076167689,8.2825332021727,9.24163117714462,4.64499594314335,6.74766718765338,4.5020323504228,3.92091742449947,5.56408935069316,7.05033493044099
